source_airport,destination_airport,Airline,Airline ID,Source airport ID,Destination airport ID,Codeshare,Stops,Equipment,Route,number_airport
ETZ,NCE,A5,1203,1320,1354,,0,ER4 CRJ CR7,ETZ-NCE,5
FCO,BOD,A5,1203,1555,1264,,0,E70 E90 CR7,FCO-BOD,157
FCO,LYS,A5,1203,1555,1335,,0,CRK,FCO-LYS,157
FCO,SXB,A5,1203,1555,1435,,0,ER4 CR7,FCO-SXB,157
FLR,LYS,A5,1203,1563,1335,,0,AT5,FLR-LYS,26
FSC,LIL,A5,1203,1323,1399,,0,CRK,FSC-LIL,9
FSC,NTE,A5,1203,1323,1418,,0,CRK,FSC-NTE,9
GOT,LYS,A5,1203,687,1335,,0,ER4,GOT-LYS,32
GVA,BIQ,A5,1203,1665,1280,,0,CR7,GVA-BIQ,101
LAI,ORY,A5,1203,1416,1386,,0,AT5,LAI-ORY,1
LDE,ORY,A5,1203,1276,1386,,0,CR7,LDE-ORY,5
LIL,BIA,A5,1203,1399,1321,,0,E70,LIL-BIA,30
LIL,BIQ,A5,1203,1399,1280,,0,ER4,LIL-BIQ,30
LIL,BOD,A5,1203,1399,1264,,0,E70 CR7 E90,LIL-BOD,30
LIL,FSC,A5,1203,1399,1323,,0,CRK,LIL-FSC,30
LIL,LYS,A5,1203,1399,1335,,0,ER4 CRJ,LIL-LYS,30
LIL,MPL,A5,1203,1399,1359,,0,E70,LIL-MPL,30
LIL,NTE,A5,1203,1399,1418,,0,ER4,LIL-NTE,30
LIL,SXB,A5,1203,1399,1435,,0,CRJ ER4,LIL-SXB,30
LIL,TLS,A5,1203,1399,1273,,0,E70,LIL-TLS,30
LRH,ORY,A5,1203,6493,1386,,0,BEH,LRH-ORY,8
LRH,PIS,A5,1203,6493,1268,,0,AT5,LRH-PIS,8
LRT,ORY,A5,1203,1409,1386,,0,CR7,LRT-ORY,2
LYS,BES,A5,1203,1335,1403,,0,CR7 CRK ER4,LYS-BES,77
LYS,BIQ,A5,1203,1335,1280,,0,CR7 ER4,LYS-BIQ,77
LYS,BLQ,A5,1203,1335,1538,,0,ER4 AT5,LYS-BLQ,77
LYS,BOD,A5,1203,1335,1264,,0,E90 E70,LYS-BOD,77
LYS,BRU,A5,1203,1335,302,,0,ER4,LYS-BRU,77
LYS,CFE,A5,1203,1335,1330,,0,ER4,LYS-CFE,77
LYS,CFR,A5,1203,1335,1412,,0,CR7,LYS-CFR,77
LYS,ETZ,A5,1203,1335,1320,,0,ER4 AT7 CRJ,LYS-ETZ,77
LYS,FCO,A5,1203,1335,1555,,0,CRK,LYS-FCO,77
LYS,FLR,A5,1203,1335,1563,,0,AT5,LYS-FLR,77
LYS,GOT,A5,1203,1335,687,,0,ER4,LYS-GOT,77
LYS,LIL,A5,1203,1335,1399,,0,CRJ ER4,LYS-LIL,77
LYS,MLH,A5,1203,1335,\N,,0,AT5,LYS-MLH,77
LYS,MPL,A5,1203,1335,1359,,0,AT5,LYS-MPL,77
LYS,MRS,A5,1203,1335,1353,,0,AT5 CRJ,LYS-MRS,77
LYS,MXP,A5,1203,1335,1524,,0,CRJ ER4,LYS-MXP,77
LYS,NTE,A5,1203,1335,1418,,0,CRK E70 ER4,LYS-NTE,77
LYS,PIS,A5,1203,1335,1268,,0,AT5,LYS-PIS,77
LYS,PRG,A5,1203,1335,1587,,0,E90 CRK,LYS-PRG,77
LYS,PUF,A5,1203,1335,1274,,0,AT7 ER4 CRJ CR7,LYS-PUF,77
LYS,RNS,A5,1203,1335,1415,,0,CRK CR7,LYS-RNS,77
LYS,SXB,A5,1203,1335,1435,,0,CR7 CRK,LYS-SXB,77
LYS,VCE,A5,1203,1335,1551,,0,ER4 CRK,LYS-VCE,77
MLH,LYS,A5,1203,\N,1335,,0,AT5,MLH-LYS,10
MPL,LIL,A5,1203,1359,1399,,0,E70,MPL-LIL,20
MPL,LYS,A5,1203,1359,1335,,0,AT5,MPL-LYS,20
MPL,NTE,A5,1203,1359,1418,,0,E70 CRK ER4,MPL-NTE,20
MPL,SXB,A5,1203,1359,1435,,0,E70,MPL-SXB,20
MRS,LYS,A5,1203,1353,1335,,0,AT5 CRJ,MRS-LYS,86
MRS,SXB,A5,1203,1353,1435,,0,CR7 ER4 E70,MRS-SXB,86
MRS,TLS,A5,1203,1353,1273,,0,AT5,MRS-TLS,86
MXP,LYS,A5,1203,1524,1335,,0,ER4 CRJ,MXP-LYS,107
MXP,NTE,A5,1203,1524,1418,,0,ER4,MXP-NTE,107
NCE,BES,A5,1203,1354,1403,,0,CR7,NCE-BES,90
NCE,BIQ,A5,1203,1354,1280,,0,CR7,NCE-BIQ,90
NCE,BOD,A5,1203,1354,1264,,0,CR7,NCE-BOD,90
NCE,CFE,A5,1203,1354,1330,,0,ER4,NCE-CFE,90
NCE,CFR,A5,1203,1354,1412,,0,CR7,NCE-CFR,90
NCE,ETZ,A5,1203,1354,1320,,0,ER4 CRJ CR7,NCE-ETZ,90
NCE,RNS,A5,1203,1354,1415,,0,CRK CR7,NCE-RNS,90
NCE,TLS,A5,1203,1354,1273,,0,AT7,NCE-TLS,90
NTE,BOD,A5,1203,1418,1264,,0,ER4,NTE-BOD,55
NTE,BRU,A5,1203,1418,302,,0,ER4,NTE-BRU,55
NTE,CLY,A5,1203,1418,1322,,0,E70,NTE-CLY,55
NTE,DUS,A5,1203,1418,345,,0,ER4,NTE-DUS,55
NTE,FSC,A5,1203,1418,1323,,0,CRK,NTE-FSC,55
NTE,LIL,A5,1203,1418,1399,,0,ER4,NTE-LIL,55
NTE,LYS,A5,1203,1418,1335,,0,CRK E70 ER4,NTE-LYS,55
NTE,MPL,A5,1203,1418,1359,,0,E70 CRK ER4,NTE-MPL,55
NTE,MXP,A5,1203,1418,1524,,0,ER4,NTE-MXP,55
NTE,SXB,A5,1203,1418,1435,,0,ER4,NTE-SXB,55
NTE,TLS,A5,1203,1418,1273,,0,CR7,NTE-TLS,55
ORY,AGF,A5,1203,1386,1262,,0,AT5,ORY-AGF,119
ORY,AUR,A5,1203,1386,1344,,0,AT5,ORY-AUR,119
ORY,BVE,A5,1203,1386,1278,,0,AT5,ORY-BVE,119
ORY,CFR,A5,1203,1386,1412,,0,BEH,ORY-CFR,119
ORY,DCM,A5,1203,1386,1285,,0,AT5,ORY-DCM,119
ORY,LAI,A5,1203,1386,1416,,0,AT5,ORY-LAI,119
ORY,LDE,A5,1203,1386,1276,,0,CR7,ORY-LDE,119
ORY,LRH,A5,1203,1386,6493,,0,BEH,ORY-LRH,119
ORY,LRT,A5,1203,1386,1409,,0,CR7,ORY-LRT,119
ORY,PGF,A5,1203,1386,1356,,0,CRK CR7,ORY-PGF,119
ORY,RDZ,A5,1203,1386,1289,,0,AT7,ORY-RDZ,119
ORY,UIP,A5,1203,1386,1417,,0,CR7,ORY-UIP,119
PGF,ORY,A5,1203,1356,1386,,0,CRK CR7,PGF-ORY,5
PIS,AJA,A5,1203,1268,1324,,0,AT5,PIS-AJA,5
PIS,LRH,A5,1203,1268,6493,,0,AT5,PIS-LRH,5
PIS,LYS,A5,1203,1268,1335,,0,AT5,PIS-LYS,5
PRG,LYS,A5,1203,1587,1335,,0,E90 CRK,PRG-LYS,94
PUF,LYS,A5,1203,1274,1335,,0,CRK AT7 ER4 CRJ CR7,PUF-LYS,4
RDZ,ORY,A5,1203,1289,1386,,0,AT7,RDZ-ORY,4
RNS,LYS,A5,1203,1415,1335,,0,CRK CR7,RNS-LYS,9
RNS,NCE,A5,1203,1415,1354,,0,CRK CR7,RNS-NCE,9
RNS,TLS,A5,1203,1415,1273,,0,CRJ CR7,RNS-TLS,9
SXB,AMS,A5,1203,1435,580,,0,ER4 CR7 E70,SXB-AMS,26
SXB,BOD,A5,1203,1435,1264,,0,E70 ER4,SXB-BOD,26
SXB,FCO,A5,1203,1435,1555,,0,ER4 CR7,SXB-FCO,26
SXB,LIL,A5,1203,1435,1399,,0,ER4 CRJ,SXB-LIL,26
SXB,LYS,A5,1203,1435,1335,,0,CR7 CRK,SXB-LYS,26
SXB,MPL,A5,1203,1435,1359,,0,E70,SXB-MPL,26
SXB,MRS,A5,1203,1435,1353,,0,CR7 ER4 E70,SXB-MRS,26
SXB,NTE,A5,1203,1435,1418,,0,ER4,SXB-NTE,26
TLS,LIL,A5,1203,1273,1399,,0,E70,TLS-LIL,46
TLS,MRS,A5,1203,1273,1353,,0,AT5,TLS-MRS,46
TLS,NCE,A5,1203,1273,1354,,0,AT7,TLS-NCE,46
TLS,NTE,A5,1203,1273,1418,,0,CR7,TLS-NTE,46
TLS,RNS,A5,1203,1273,1415,,0,CRJ CR7,TLS-RNS,46
UIP,ORY,A5,1203,1417,1386,,0,CR7,UIP-ORY,1
VCE,LYS,A5,1203,1551,1335,,0,ER4 CRK,VCE-LYS,73
EBB,KSE,A8,1392,1187,\N,,0,CNA,EBB-KSE,20
EBB,PAF,A8,1392,1187,7450,,0,CNA,EBB-PAF,20
KSE,EBB,A8,1392,\N,1187,,0,CNA,KSE-EBB,1
